id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"21237584","2014-01-20 15:17:39","3","198","Using Boolean Statements to Address a Pandas Series","1","5","","BMichell","3601","",""
"21243645","2014-01-20 20:35:08","2","787","How do I get feature names when I select only the 20% most important features, using a chi2 test?","1","2","","Chris Rigano","687","",""
"21245199","2014-01-20 22:10:21","2","4295","Add a category column to a pandas dataframe from an existing list of categories","1","0","","kegewe","291","EdChum","377833"
"21246039","2014-01-20 23:10:51","2","1574","How can I ensure unique rows in a large HDF5","1","0","","StatsViaCsh","2600","Jeff","125552"
"21247992","2014-01-21 02:25:11","11","15755","grouping pandas dataframe by two columns (or more)?","1","2","0","","","waitingkuo","89758"
"21251219","2014-01-21 06:55:24","3","1337","selecting observation of datetime64[ns] type in particular time range","1","0","0","sau","1316","Andy Hayden","360619"
"21252983","2014-01-21 08:38:25","2","808","Count binary ones and find intersections in Pandas DataFrame","1","0","","Nilani Algiriyage","32996","waitingkuo","89758"
"21253580","2014-01-21 09:09:00","1","3296","Pandas multiple index dataframe: creating new index or appending to existing index","1","0","","Zhubarb","11442","",""
"21255234","2014-01-21 10:17:58","0","460","dataframe re-indexing object unnecessarily preserved in memory","1","8","","idoda","6258","",""
"21257067","2014-01-21 11:40:04","0","1324","Difference between datetime64[ns] objects returning in nanoseconds","1","3","","sau","1316","HYRY","94893"
"21258343","2014-01-21 12:36:51","0","219","Coding variables with Pandas TimeSeries","1","0","","Eoin","575","Eoin","575"
"21259874","2014-01-21 13:42:40","3","255","Multivariate polynomial fit on soccer data","1","0","","aerkenemesis","672","HYRY","94893"
"21260266","2014-01-21 13:59:30","1","137","Monthly alignment of multiple daily time series","1","1","","usual me","8378","usual me","8378"
"21260521","2014-01-21 14:11:26","0","1337","How to deal with this Pandas error related to dataframe.sort?","1","0","","bigbug","56144","DSM","342799"
"21264291","2014-01-21 16:52:53","1","2225","Counting consecutive events on pandas dataframe by their index","1","0","","user2988577","4007","scott","2235"
"21264538","2014-01-21 17:03:13","2","3006","How to use pandas rolling_sum with sliding windows","1","0","","Tony","21","",""
"21270947","2014-01-21 23:07:06","0","172","Trouble converting strings into floats","1","2","","DataByDavid","1039","",""
"21271375","2014-01-21 23:42:22","1","1290","Inverse lookup in pandas: get ordered lists of row- and column-names","1","2","0","Noah","21501","DSM","342799"
"21273754","2014-01-22 03:43:11","-1","544","Python Pandas Simple Lookup - Stumped","1","2","","user3221876","275","Ryan G","9192"
"21276105","2014-01-22 06:51:33","2","394","Slicing Pandas Dataframe by minutes","1","0","0","Finger twist","3566","Andy Hayden","360619"
"21277887","2014-01-22 08:35:57","2","1482","How to encode a categorical variable (series) in the data frame in Python?","1","0","","P.Escondido","3383","EdChum","377833"
"21281171","2014-01-22 11:05:44","1","174","Python Pandas writing to excel without bolding and boarders","1","0","","user3084006","5354","",""
"21281322","2014-01-22 11:13:16","18","22763","How to plot a pandas multiindex dataFrame with all xticks","1","0","0","Swen Mulderij","886","HYRY","94893"
"21281463","2014-01-22 11:19:00","5","6164","Appending to a DataFrame converts dtypes","1","1","0","Yariv","12945","HYRY","94893"
"21281914","2014-01-22 11:40:44","0","229","My pandas-generated subplots are layouted incorrectly","1","0","","Xiphias","4478","HYRY","94893"
"21282773","2014-01-22 12:18:53","1","2120","how to aggregate by month of datetime in pandas frame?","1","0","","joe","177","HYRY","94893"
"21284585","2014-01-22 13:43:20","3","1820","How to fillna the last row of each group in Pandas?","1","0","0","bigbug","56144","Alvaro Fuentes","16957"
"21286558","2014-01-22 15:06:38","3","10415","Python crashes using pandas and str.strip","1","3","0","Yariv","12945","Jeff","125552"
"21287581","2014-01-22 15:49:33","1","359","Is it possible to specify more than one column for the merge in pandas (python)?","1","5","","MJP","5347","chucklukowski","1996"
"21293678","2014-01-22 20:49:50","10","6788","How to Render Math Table Properly in IPython Notebook","1","8","0","Titanic","557","Jakob","19835"
"21293983","2014-01-22 21:05:55","0","86","Disabling DataFrame dimensions printing","1","0","","Yariv","12945","DSM","342799"
"21295077","2014-01-22 22:09:23","3","1287","How to ensure get label for zero counts in python pandas pd.cut","1","0","0","MrSteve","499","Andy Hayden","360619"
"21295506","2014-01-22 22:36:57","0","75","Join flat index with hierarchical indexed DataFrame","1","0","","twiecki","1316","Jeff","125552"
"21295596","2014-01-22 22:42:01","3","4743","pandas: groupby and variable weights","1","0","0","ako","3569","Andy Hayden","360619"
"21296165","2014-01-22 23:19:35","0","70","Generating Rows from Values in Several Columns","1","2","","tapzx2","1021","HYRY","94893"
"21296571","2014-01-22 23:49:44","1","2829","parse string into columns python pandas /xa0 in stead of white space","1","1","","Chet Meinzer","1691","Andy Hayden","360619"
"21296945","2014-01-23 00:22:28","12","17005","How to count all positive and negative values in a pandas groupby?","1","0","0","Stanpol","966","Andy Hayden","360619"
"21304492","2014-01-23 09:45:56","6","3542","Check if key is in HDF5Store without path","1","0","0","riddley_w","249","Jeff","125552"
"21310334","2014-01-23 14:01:59","1","472","Groupby consecutive elements in pandas series with same key","1","0","","user2988577","4007","",""
"21312266","2014-01-23 15:19:08","0","372","Pandas: merging Series values","1","0","","Zhubarb","11442","mkln","14253"
"21316628","2014-01-23 18:37:54","12","5263","Make a Pandas MultiIndex from a product of iterables?","1","1","0","mwaskom","46842","Jeff","125552"
"21317127","2014-01-23 19:02:47","2","166","Append sum to a DataFrame","1","0","","Yariv","12945","",""
"21317567","2014-01-23 19:27:15","4","12424","Getting the regression line to plot from a Pandas regression","1","2","0","dartdog","10452","Josef","22053"
"21321939","2014-01-24 00:07:16","1","3390","Pandas: Update record if exists","1","1","","zio","2145","",""
"21324135","2014-01-24 03:57:15","1","491","Python IO Unhashable list Regex","1","10","","user3084006","5354","Andy Hayden","360619"
"21328945","2014-01-24 09:28:12","4","646","pandas - accessing rows of a SparseDataFrame","1","8","0","lum","1503","",""
"21329425","2014-01-24 09:50:55","5","5391","Resampling a pandas DataFrame with loffset introduces an additional offset of an hour","1","2","","Julius Bullinger","1181","Julius Bullinger","1181"
"21332896","2014-01-24 12:36:05","4","1447","Pandas rolling window appears to introduce offset to rolled data","1","6","0","ajt","542","",""
"21333102","2014-01-24 12:45:46","1","1825","pandas: how to extract a set of dates from a DataFrame with datetime index?","1","0","0","user2846226","417","",""
"21340854","2014-01-24 19:26:24","4","4131","Get pandas on android","1","0","0","TheChymera","17054","",""
"21342409","2014-01-24 21:01:24","2","455","Iterating over selection with query of an HDFStore","1","0","","mcwitt","1054","Jeff","125552"
"21342658","2014-01-24 21:20:02","2","741","Vectorized/Matrix calculation between 2 Pandas dataframe columns","1","0","","ChrisArmstrong","2491","TomAugspurger","28264"
"21342831","2014-01-24 21:30:13","4","1482","Simple one-vector input arrays seen as incompatible by scikit","1","0","0","user3062149","4183","wflynny","18075"
"21343251","2014-01-24 21:58:02","2","2079","How to copy pandas DataFrame values down to fill 0's?","1","0","","Nezo","567","EdChum","377833"
"21345138","2014-01-25 00:51:59","1","253","How to get an indexed DataFrame of value counts where values are datetime strings","1","0","","Emil","249","Andy Hayden","360619"
"21345647","2014-01-25 02:02:02","0","526","How do I create pandas DataFrame based off start and end signals from other DataFrames?","1","1","0","Nezo","567","HYRY","94893"
"21351198","2014-01-25 13:31:05","1","669","Pandas: flattening repeating/wrapped columns in csv file","1","0","","Luciano","2388","DSM","342799"
"21352520","2014-01-25 15:35:42","3","1711","Pandas unstack doesn't work","1","2","0","Timofey","490","mkln","14253"
"21355703","2014-01-25 20:13:44","0","261","Apply function to a specific number of rows in a DataFrame","1","4","","Michal","1927","Michal","1927"
"21355832","2014-01-25 20:26:52","7","12193","Pandas stacked bar chart duplicates colors for large legends","1","0","0","Caleb","3839","TomAugspurger","28264"
"21358294","2014-01-26 00:57:33","1","695","Plotting, columns with multiple word name","1","0","","Martin Clouthier","113","DSM","342799"
"21361409","2014-01-26 08:39:50","1","115","Calculating expanding mean on 2 columns simultaneously","1","0","","nutship","4644","Saullo G. P. Castro","56922"
"21367541","2014-01-26 18:35:12","2","7154","3D animation with matplotlib, connect points to create moving stick figure","1","4","","Astrid","1846","HYRY","94893"
"21367710","2014-01-26 18:51:36","10","27162","Replace values in Pandas data frame within a loop","1","0","0","Michael","13244","DSM","342799"
"21375206","2014-01-27 07:29:45","3","13465","Selecting subset of pandas groupby dataframe where more than one key has values","1","0","0","user2798444","45","BrenBarn","243283"
"21389009","2014-01-27 18:44:06","2","1074","Pandas plotting lines from different columns ignoring values","1","0","","pietrovismara","6102","Saullo G. P. Castro","56922"
"21390084","2014-01-27 19:40:47","0","6041","ValueError: Array contains NaN or infinity in _assert_all_finite during LinearSVC","1","2","","ekta","1560","ekta","1560"
"21390798","2014-01-27 20:17:42","0","82","How to reindex a dataframe specifying center","1","0","","zsljulius","3843","capitalistcuttle","1709"
"21390910","2014-01-27 20:23:57","4","2056","getting the x axis grid to show in matplotlib","1","2","","dartdog","10452","Paul H","65406"
"21395677","2014-01-28 02:22:48","5","7690","Cannot assign value for column in pandas DataFrame using another column's value as Series' key","1","0","0","John Biesnecker","3782","unutbu","844909"
"21398942","2014-01-28 07:03:25","0","3578","Selecting rows with a particular year and month","1","3","","itsaruns","659","jmz","4148"
"21402830","2014-01-28 10:20:02","4","1730","Pandas: outer product of row and col sums","1","5","0","Zhubarb","11442","",""
"21408264","2014-01-28 14:26:53","2","6204","How to resample a time series Pandas dataframe?","1","3","0","Hugo","1558","DSM","342799"
"21411376","2014-01-28 16:33:04","6","2591","CSV dialect in pandas DataFrame to_csv (python)","1","2","0","masu","1919","",""
"21412280","2014-01-28 17:14:18","0","71","Iterating over frames for dropping columns","1","0","","tobip","465","DSM","342799"
"21414885","2014-01-28 19:25:13","2","7609","parsing datestring in pandas","1","2","","Zilore Mumba","1346","Andy Hayden","360619"
"21414959","2014-01-28 19:29:04","2","702","Querying a single-row DataFrame with AND'ed conditionals","1","0","","chrisaycock","36590","Jeff","125552"
"21415432","2014-01-28 19:51:51","2","574","Pandas v0.13.0: Setting DataFrame values of type datetime64[ns]","1","1","","ckaiwu","23","Jeff","125552"
"21417745","2014-01-28 21:55:18","0","66","TypeError with Python UDF returned inexplicably","1","2","","riddley_w","249","Andy Hayden","360619"
"21419787","2014-01-29 00:28:40","1","364","ewma or shift of MultiIndex","1","0","0","Alex Rothberg","10293","",""
"21420154","2014-01-29 01:07:37","0","93","Python Pandas Not Getting Consistent Result using ix","1","2","","user3221876","275","Jeff","125552"
"21420165","2014-01-29 01:08:37","7","7700","Pandas generate date range of Beginning Month","1","0","0","dartdog","10452","Jeff","125552"
"21420187","2014-01-29 01:11:07","3","1778","Getting previous row values from within pandas apply() function","1","0","0","zio","2145","HYRY","94893"
"21421187","2014-01-29 02:58:51","4","3309","How to sample pandas DataFrame with replacement?","1","0","0","redrubia","2256","HYRY","94893"
"21426788","2014-01-29 09:22:18","0","107","Combining and rearranging two dataframes in pandas","1","0","","TheStupidOne","335","",""
"21435482","2014-01-29 15:30:57","0","65","Calculate increase between periods or rows","1","0","","user2082695","250","TomAugspurger","28264"
"21439449","2014-01-29 18:24:37","0","650","Using pandas to filter data frame for the most popular factors","1","1","","user3084207","33","Alvaro Fuentes","16957"
"21441417","2014-01-29 20:02:39","2","409","Subset of a Pandas DataFrame keeping MultipleIndex with Condition","1","0","0","user3232638","23","Jeff","125552"
"21441850","2014-01-29 20:23:42","0","785","Apply function to pandas Series with argument (which varies for every element)","1","5","","user2988577","4007","BrenBarn","243283"
"21446283","2014-01-30 01:38:23","0","2060","how do you find the last column or row in an excel spreadsheet using python pandas","1","2","","yoshiserry","20205","",""
"21447530","2014-01-30 03:57:14","4","5507","Can't get un-stacked bar plot in python pandas","1","0","0","MANY","41","",""
"21454209","2014-01-30 10:45:03","0","39","Transforming stacked records into a columns in pandas","1","0","","John Biesnecker","3782","HYRY","94893"
"21457314","2014-01-30 13:02:16","2","2295","Linear regression on pandas Dataframe with x values as index","1","0","","user3253105","21","",""
"21457917","2014-01-30 13:31:17","3","3844","pandas DataFrame dropped column appearing again","1","0","","khyox","1276","unutbu","844909"
"21461140","2014-01-30 15:52:06","1","849","Flatten (an irregular) list of lists in Python respecting Pandas Dataframes","1","0","0","I want badges","6195","DSM","342799"
"21461632","2014-01-30 16:12:28","4","1216","Temporal Binning in Pandas","1","1","0","AlexRutherford","63","",""
"21462394","2014-01-30 16:44:54","0","76","Iterating over DataFrames","1","0","","tobip","465","",""
"21463589","2014-01-30 17:37:52","18","26161","Pandas: Chained assignments","1","0","0","Zhubarb","11442","Jeff","125552"
"21467628","2014-01-30 21:20:53","0","1236","Python method to compare 1 value_id against another columns' value_ids in separate dataframes?","1","0","0","BCR","970","EdChum","377833"
"21467813","2014-01-30 21:32:05","3","1454","Pandas Dataframe Stacking versus Pivoting","1","0","0","Michael K","2196","Andy Hayden","360619"
"21469494","2014-01-30 23:16:21","0","387","Tried to install pandas 0.13 with canopy 1.2 and now I cant ""import pandas"". How should I proceed?","1","4","","JasonEdinburgh","669","",""
"21471296","2014-01-31 02:08:30","1","166","Condition in Pandas","1","0","","Rohit","5870","Andy Hayden","360619"
"21473570","2014-01-31 06:10:12","11","19428","How to plot columns on x axis and use index as y axis using pandas?","1","0","0","JAB","12411","Nipun Batra","11047"
